
2026-04-09T06:32:15.788300+00:00,XRP,UP,MEDIUM,1.3303,1.3303,8e-06,,0.53,0.2677,0.7977,164.3,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716335.689137,,,,
2026-04-09T06:32:16.788617+00:00,XRP,UP,MEDIUM,1.3304,1.3303,8e-05,,0.53,0.2696,0.7996,163.4,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716336.642257,,,,
2026-04-09T06:32:31.792382+00:00,BTC,UP,MEDIUM,70888.0,70887.9056,1e-06,,0.515,0.435,0.95,148.5,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716351.4861934,,,,
2026-04-09T06:32:32.792722+00:00,BTC,UP,MEDIUM,70888.89,70887.9055,1.4e-05,,0.515,0.435,0.95,147.2,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716352.782151,,,,
2026-04-09T06:32:33.793052+00:00,BTC,UP,MEDIUM,70889.99,70887.9127,2.9e-05,,0.515,0.435,0.95,146.9,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716353.0881119,,,,
2026-04-09T06:32:40.794904+00:00,BTC,UP,MEDIUM,70904.63,70894.3698,0.000145,,0.515,0.435,0.95,139.3,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716360.687645,,,,
2026-04-09T06:32:40.795026+00:00,XRP,UP,MEDIUM,1.3307,1.3305,0.000158,,0.53,0.2804,0.8104,139.3,1775630300.0,,,62907299774353110270932096935101754063356309167937017489939167753195018874687,1775630300.0,88073137320244644142828794411023711422837169343195166056067059069758220855228,1775716360.6852021,,,,
2026-04-09T06:32:41.795270+00:00,BTC,UP,MEDIUM,70904.63,70894.3698,0.000145,,0.515,0.435,0.95,138.3,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716361.733184,,,,
2026-04-09T06:32:42.795602+00:00,BTC,UP,MEDIUM,70904.64,70894.3698,0.000145,,0.515,0.435,0.95,137.6,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716362.4040534,,,,
2026-04-09T06:32:44.796208+00:00,BTC,UP,MEDIUM,70907.74,70907.6557,1e-06,,0.515,0.435,0.95,135.2,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716364.7951748,,,,
2026-04-09T06:32:48.797259+00:00,BTC,UP,MEDIUM,70912.0,70910.0887,2.7e-05,,0.515,0.435,0.95,131.3,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716368.739276,,,,
2026-04-09T06:32:49.797577+00:00,BTC,UP,MEDIUM,70912.01,70910.265,2.5e-05,,0.515,0.435,0.95,130.2,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716369.7631721,,,,
2026-04-09T06:32:50.797924+00:00,BTC,UP,MEDIUM,70912.0,70911.9905,0.0,,0.515,0.435,0.95,129.7,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716370.3131914,,,,
2026-04-09T06:32:51.798266+00:00,BTC,UP,MEDIUM,70912.0,70911.9905,0.0,,0.515,0.435,0.95,128.4,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716371.5563235,,,,
2026-04-09T06:33:03.801353+00:00,BTC,UP,MEDIUM,70902.08,70900.271,2.6e-05,,0.515,0.435,0.95,116.5,1775630293.0,,,30515170931076684362118881869496071139608829369685250199612164680592866556317,1775630293.0,108175722951618865829223288502512575495937332901532997102775649005114197807056,1775716383.5191076,,,,
